ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,direction,tissue
GO:0016358,dendrite development,0.06653426,0.017677309,0.203030303,3.763822936,12.0958267,2.00E-21,5.58E-19,4.84E-19,Bdnf/Myo5b/Trpc5/Akap5/Slitrk5/Hecw1/Ppfia2/Lzts3/Fezf2/Chrna7/Shank1/Dnm3/Pak1/Grin3a/Sult4a1/Slc12a5/Wnt7a/Prickle1/Dpysl5/Kalrn/Actl6b/Il1rapl1/Cntnap2/Grin1/Camk2b/Numbl/Kndc1/Srcin1/Map1a/Neurl1/Tanc2/Dgkg/Sez6/Alk/Nlgn1/Dscam/Gpr37/Mapk8/Cacna1a/Map1b/Syne1/Epha4/Flrt1/Stau2/Numb/Cc2d1a/Hecw2/Ywhah/Rapgef2/Ngef/Mtor/Mapk8ip2/Acsl4/Cit/Ache/Ctnna2/Dlg4/Ephb1/Cpeb3/Ctnnd2/Dbn1/Parp6/Camk2a/Dclk1/Syngap1/Cfl1/Gprasp3,67,Up,ARC
GO:0031346,positive regulation of cell projection organization,0.065541212,0.025123205,0.140724947,2.608791763,8.425716581,7.42E-13,6.20E-11,5.38E-11,Adcyap1/Bdnf/Cnr1/Myo5b/Trpc5/Tenm2/Akap5/Serpini1/Islr2/L1cam/Dnm3/Pak1/Nefl/Atp8a2/Slitrk1/Fut9/Scn1b/Kalrn/Apbb1/Il1rapl1/Ptpn5/Grin1/Camk2b/Numbl/Tenm1/Enc1/Plxna1/Plxna4/Neurl1/Kat2a/Pcp4/Snap91/Sez6/Alk/Zmynd10/Nlgn1/Limk1/Stmn2/Dscam/Dixdc1/Ndrg4/Tubb2b/Map1b/Cntn1/Cx3cl1/Epha4/Ahi1/Stau2/Numb/Map2k1/Gpm6a/Ttbk2/Hras/Rapgef2/Rufy3/Mtor/Ache/Dlg4/Rit2/Ptk2b/Dbn1/Parp6/Ppp2r5b/Cfl1/Rgma/Gprasp3,66,Up,ARC
GO:0099504,synaptic vesicle cycle,0.064548163,0.012856225,0.270833333,5.020771268,14.96994624,2.80E-28,2.01E-25,1.74E-25,Slc18a2/Prkcg/Snca/Myo5b/Doc2a/Cplx1/Prrt2/Syt1/Ppfia2/Slc17a6/Syt2/Cacnb4/Syn2/Cacna1e/Cacna1b/Syt9/Cadps/Dnm3/Sncb/Syn1/Napb/Atp6v1g2/Wnt7a/Sv2a/Syt7/Sptbn2/Rph3a/Vamp2/Rab3a/Vamp1/Btbd8/Rims1/Brsk1/Snap25/Stxbp5/Amph/Ddc/Unc13c/Rims4/Stxbp1/Fgf14/Snap91/Nlgn1/Dnm1/Erc2/Syt10/Atp6v1e1/Cacna1a/Stx1b/Rims3/Ppfia3/Cplx2/Apba1/Pcdh17/Septin5/Stx1a/Synj1/Prkar1b/Ppp3r1/Ppp3cb/Pfn2/Rab27b/Fbxo45/Camk2a/Sh3gl3,65,Up,ARC
GO:1990778,protein localization to cell periphery,0.062562066,0.021694879,0.155555556,2.883725036,9.151732462,2.50E-14,3.22E-12,2.79E-12,Snca/Myo5b/Ramp3/Kcnj11/Grin2a/Lypd1/Neto1/Cplx1/Akap5/Gnai1/Nptx1/Dpp10/Zdhhc22/Rab26/Lin7b/Fgf13/Gpr158/Nsf/Wnk3/Cacng2/Lin7a/C1ql3/Ank1/Kalrn/Vamp2/Rab3a/Exoc5/Grin1/Camk2b/Ank3/Atp2b4/Snap25/Hycc2/Stxbp1/Adam22/Cacnb3/Ttc7b/Scn3b/Mrap2/Epb41l3/Prkcz/Kcnip4/Ypel4/Stx1b/Dpp6/Atp1b1/Pacs1/Numb/Mapk10/Map2k1/Clasp2/Efr3b/Clstn1/Hras/Nptxr/Rapgef2/Nrxn3/Dlg4/Vps35/Large1/Nsg1/Clip3/Camk2a,63,Up,ARC
GO:0099173,postsynapse organization,0.05958292,0.014248982,0.22556391,4.181556174,12.47935831,1.01E-21,2.99E-19,2.59E-19,Cbln1/Myo5b/Grin2a/Htr1a/Nptx1/Cnksr2/Nefh/Ppfia2/Lzts3/Chrna7/Shank1/Lrrtm2/Dnm3/Nefl/Grin2b/Lrrc4/Wnt7a/C1ql3/Kalrn/Sptbn2/Rph3a/LRRTM1/Il1rapl1/Cntnap2/Grin1/Camk2b/Numbl/Nrxn2/Srcin1/Nos1ap/Dlgap1/Ina/Frrs1l/Dgkb/Tanc2/Psd/Nlgn1/Glrb/Iqsec3/Cntnap1/Lrrc4b/Shank2/Epha4/Arhgef9/Stau2/Numb/Nptxr/Ngef/Nrxn3/Dlg4/Ephb1/Vps35/Ptk2b/Ctnnd2/Mpp2/Dbn1/Dlg3/Syngap1/Cfl1/Gprasp3,60,Up,ARC
GO:0021537,telencephalon development,0.05958292,0.020302121,0.158311346,2.934812513,9.086735072,4.75E-14,5.42E-12,4.70E-12,Lhx1/Fezf1/Grin2a/Rtn4rl1/Nrgn/Akap5/Slitrk5/Lef1/Nefh/Kcna1/Nefm/Slc17a6/Slc8a3/Kcnc1/Fezf2/Scn2a/Oxtr/Slit2/Fgf13/Sema6b/Pou3f2/Nefl/Grin2b/Crtac1/Atp1a3/Bmerb1/Kcna2/Tubb2a/Gria2/Cntnap2/Grin1/Numbl/Slc2a3/Kif5a/Atp2b4/Gria1/Plxna4/Kif21b/Kat2a/Zbtb18/Mcph1/Alk/Sall3/Kcnc4/Dixdc1/Dpysl2/Tubb2b/Nkx2-1/Kcnq2/Bcl11b/Nog/Numb/Dclk2/Nrg3/Plcb1/Dlg4/Large1/Fbxo45/Phlpp1/Cfl1,60,Up,ARC
GO:0060078,regulation of postsynaptic membrane potential,0.058589871,0.008999357,0.351190476,6.510450655,17.13169162,1.36E-32,2.28E-29,1.97E-29,Adcyap1/Bdnf/Grm5/Gabra1/Snca/Cbln1/Grin2a/Gabra4/Neto1/Gabrb2/Grm1/Gabra3/Kcna1/Slc8a3/Rgs4/Gabra5/Chrna7/Shank1/Gabrg2/Grin3a/Grin2b/Gabra2/Kcna2/Wnt7a/Gria2/Cntnap2/Grin1/Dgki/Rims1/Tmem25/Gria1/Gria3/Cacnb3/Fgf14/Gabrb3/Celf4/Sez6/Rgs7/Nlgn1/Kcnc4/Glrb/Rgs7bp/Gria4/Gabrb1/Prkcz/Stx1b/Cx3cl1/Slc29a1/Gabrg1/Syne1/Stx1a/Prkar1b/Mapk8ip2/Dlg4/Ptk2b/Mpp2/Dbn1/Insyn1/Begain,59,Up,ARC
GO:0007626,locomotory behavior,0.058589871,0.014463253,0.218518519,4.050947074,12.05800896,1.19E-20,2.99E-18,2.59E-18,Slc18a2/Grm5/Snca/Trh/Htr2c/Penk/Grm1/Pde1b/Fezf2/Cacnb4/Atp2b2/Scn1a/Calb1/Cacna1e/Rasd2/Cacna1b/Atp1a3/Kalrn/Pak5/LRRTM1/Gad1/Fkrp/Cntnap2/Grin1/Olfm2/Gnao1/Fgf12/Snap25/Rcan2/Oprl1/Adam22/Fgf14/Sez6l/Astn1/Sez6/Alk/Dnm1/Glrb/Dscam/Kcnma1/Cend1/Gpr37/Cacna1a/Efnb3/Nkx2-1/Cntn1/Apba1/Shank2/Pak6/Epha4/Mapk10/Mtor/Slc4a10/Ppp3cb/Dlg4/Vps35/Large1/Dbn1/Uchl3,59,Up,ARC
GO:0007269,neurotransmitter secretion,0.057596822,0.009963574,0.311827957,5.780739127,15.64665076,6.69E-29,5.59E-26,4.85E-26,Grm2/Prkcg/Snca/Doc2a/Htr2c/Cplx1/Prrt2/Syt1/Ppfia2/Syt2/Cacnb4/Lin7b/Syn2/Cacna1e/Cacna1b/Syt9/Cadps/Gpr158/Pak1/Syn1/Lin7a/Napb/Wnt7a/Sv2a/Syt7/Sptbn2/Rph3a/Vamp2/Rab3a/Vamp1/Dgki/Rims1/Brsk1/Nrxn2/Nos1ap/Snap25/Stxbp5/Unc13c/Rims4/Stxbp1/Snap91/Nlgn1/Kcnc4/Erc2/Syt10/Cacna1a/Stx1b/Rims3/Ppfia3/Cplx2/Apba1/Septin5/Stx1a/Synj1/Nrxn3/Pfn2/Fbxo45/Camk2a,58,Up,ARC
GO:0099643,signal release from synapse,0.057596822,0.009963574,0.311827957,5.780739127,15.64665076,6.69E-29,5.59E-26,4.85E-26,Grm2/Prkcg/Snca/Doc2a/Htr2c/Cplx1/Prrt2/Syt1/Ppfia2/Syt2/Cacnb4/Lin7b/Syn2/Cacna1e/Cacna1b/Syt9/Cadps/Gpr158/Pak1/Syn1/Lin7a/Napb/Wnt7a/Sv2a/Syt7/Sptbn2/Rph3a/Vamp2/Rab3a/Vamp1/Dgki/Rims1/Brsk1/Nrxn2/Nos1ap/Snap25/Stxbp5/Unc13c/Rims4/Stxbp1/Snap91/Nlgn1/Kcnc4/Erc2/Syt10/Cacna1a/Stx1b/Rims3/Ppfia3/Cplx2/Apba1/Septin5/Stx1a/Synj1/Nrxn3/Pfn2/Fbxo45/Camk2a,58,Up,ARC
GO:0007612,learning,0.055610725,0.010981358,0.273170732,5.064102502,13.97123515,1.02E-24,4.25E-22,3.69E-22,Cck/Bdnf/Grm5/Grm4/Grin2a/Htr2c/Neto1/Nrgn/Tac1/Pde1b/Slc8a3/Hrh3/Gabra5/Chrna7/Cacna1e/Shank1/Fgf13/Slc24a2/Pak1/Grin2b/Atp1a3/Slc12a5/Adcy3/B3gat1/Kalrn/Jph3/Grm7/Pak5/Apbb1/Cntnap2/Grin1/Dgki/Clstn2/Brsk1/Nrxn2/Snap25/Amph/Oprl1/Map1a/Gabrb3/Rapgef3/Ndrg4/Pde8b/Shank2/Kcnq2/Pak6/Nog/Sorcs3/Synj1/Mtor/Mapk8ip2/Nrxn3/Plcb1/Ctnnd2/Clstn3/Syngap1,56,Up,ARC
GO:0050806,positive regulation of synaptic transmission,0.055610725,0.016230984,0.184818482,3.426207963,10.16712646,3.56E-16,6.38E-14,5.54E-14,Adcyap1/Prkcg/Snca/Grin2a/Htr2c/Nrgn/Cyp46a1/Akap5/Tac1/Syt1/Slc8a3/Chrna7/Calb1/Oxtr/Lrrtm2/Cacna1b/Gpr158/Slc24a2/Pak1/Calb2/Cacng2/Grin2b/Rasgrf2/Kalrn/Gria2/LRRTM1/Vamp2/Ptpn5/Grin1/Camk2b/Clstn2/Rims1/Snap25/Gria1/Rims4/Stxbp1/Nlgn1/Gria4/Prkcz/Efnb3/Stx1b/Rims3/Slc7a10/Shank2/Epha4/Nog/Stx1a/Clstn1/Prkar1b/Dlg4/Large1/Nsg1/Cpeb3/Ptk2b/Mpp2/Clstn3,56,Up,ARC
GO:0051962,positive regulation of nervous system development,0.055610725,0.021266338,0.141057935,2.614964768,7.766431222,3.88E-11,2.59E-09,2.25E-09,Bdnf/Hapln4/Grm5/Cbln1/Myo5b/Trpc5/Akap5/Slitrk5/Islr2/Oxtr/L1cam/Slit2/Lrrtm2/Adgrb2/Pak1/Nefl/Slitrk1/Wnt7a/Kalrn/LRRTM1/Il1rapl1/Camk2b/Numbl/Clstn2/Plxna1/Plxna4/Rnf112/Neurl1/Snap91/Nlgn1/Limk1/Dscam/Dixdc1/Amigo2/Mapk8/Map1b/Lrrc24/Lrrc4b/Cx3cl1/Epha4/Flrt1/Stau2/Nog/Numb/Map2k1/Synj1/Clstn1/Rufy3/Mtor/Ache/Dlg4/Ephb1/Dbn1/Clstn3/Parp6/Gprasp3,56,Up,ARC
GO:0045055,regulated exocytosis,0.054617676,0.014409685,0.204460967,3.790344909,11.00731191,6.10E-18,1.22E-15,1.06E-15,Slc18a2/Prkcg/Snca/Cacna1i/Doc2a/Cplx1/Prrt2/Syt1/Ppfia2/Syt2/Syt13/Cacnb4/Rab26/Syn2/Cacna1e/Cacna1b/Syt9/Cadps/Syn1/Napb/Wnt7a/Sv2a/Syt7/Sptbn2/Rph3a/Vamp2/Rab3a/Vamp1/Rims1/Syt6/Snap25/Stxbp5/Unc13c/Rims4/Stxbp1/Adra2a/Pex5l/Nlgn1/Erc2/Syt10/Syngr3/Cacna1a/Stx1b/Rims3/Ppfia3/Cplx2/Apba1/Septin5/Stx1a/Synj1/Abr/Ppp3cb/Pfn2/Fbxo45/Camk2a,55,Up,ARC
GO:0048813,dendrite morphogenesis,0.047666336,0.010552818,0.243654822,4.516929715,11.84938886,4.30E-19,9.37E-17,8.13E-17,Myo5b/Trpc5/Akap5/Slitrk5/Hecw1/Ppfia2/Lzts3/Chrna7/Shank1/Dnm3/Sult4a1/Wnt7a/Dpysl5/Kalrn/Il1rapl1/Cntnap2/Grin1/Camk2b/Numbl/Kndc1/Srcin1/Tanc2/Nlgn1/Dscam/Mapk8/Cacna1a/Syne1/Epha4/Stau2/Numb/Cc2d1a/Hecw2/Ywhah/Rapgef2/Ngef/Mapk8ip2/Cit/Ache/Ctnna2/Dlg4/Ephb1/Ctnnd2/Dbn1/Parp6/Camk2a/Dclk1/Cfl1/Gprasp3,48,Up,ARC
GO:0017157,regulation of exocytosis,0.046673287,0.012266981,0.205240175,3.80479005,10.19750134,1.39E-15,2.05E-13,1.78E-13,Prkcg/Snca/Cacna1i/Myo5b/Doc2a/Vsnl1/Cplx1/Syt1/Ppfia2/Syt2/Syt13/Cacnb4/Rab26/Cacna1e/Syt9/Cadps/Nsf/Syn1/Wnt7a/Syt7/Sptbn2/Rph3a/Vamp2/Il1rapl1/Rab3a/Glrx/Rims1/Syt6/Stxbp5/Rims4/Stxbp1/Adra2a/Lgi3/Smpd3/Nlgn1/Syt10/Cacna1a/Stx1b/Rims3/Septin5/Stx1a/Clasp2/Abr/Pfn2/Rab27b/Fbxo45/Stam,47,Up,ARC
GO:0016079,synaptic vesicle exocytosis,0.043694141,0.006588815,0.357723577,6.6315628,14.96278454,5.49E-25,2.50E-22,2.17E-22,Prkcg/Snca/Doc2a/Cplx1/Prrt2/Syt1/Ppfia2/Syt2/Cacnb4/Cacna1e/Cacna1b/Syt9/Cadps/Syn1/Napb/Wnt7a/Sv2a/Syt7/Sptbn2/Rph3a/Vamp2/Rab3a/Vamp1/Rims1/Snap25/Stxbp5/Unc13c/Rims4/Stxbp1/Nlgn1/Erc2/Syt10/Cacna1a/Stx1b/Rims3/Ppfia3/Cplx2/Apba1/Septin5/Stx1a/Synj1/Pfn2/Fbxo45/Camk2a,44,Up,ARC
GO:0006813,potassium ion transport,0.043694141,0.012695522,0.185654008,3.441697149,9.033080351,4.67E-13,4.25E-11,3.69E-11,Adcyap1/Ptger3/Kcnh5/Kcnq3/Kcnj11/Akap5/Kcna1/Slc17a6/Dpp10/Rgs4/Kcnc1/Kcna4/Kcnip1/Kcnip2/Kcnj6/Nsf/Wnk3/Slc24a2/Atp1a3/Slc12a5/Kcna2/Kcnt1/Kcnab2/Akap6/Ank3/Kcnc2/Snap25/Kcnn2/Kcnmb4/Kcna6/Adra2a/Rgs7/Kcnc4/Kcnma1/Kcnk1/Kcnip4/Dpp6/Atp1b1/Kcnq2/Slc9a7/Large1/Ptk2b/Eef1a2/Kcna5,44,Up,ARC
GO:1901888,regulation of cell junction assembly,0.043694141,0.013713306,0.171875,3.186258689,8.410375802,7.23E-12,5.25E-10,4.56E-10,Bdnf/Snca/Cbln1/Thy1/Elavl2/Slitrk5/Lzts3/Lrfn5/Oxtr/Slit2/Lrrtm2/Adgrb2/Slitrk1/Wnt7a/LRRTM1/Il1rapl1/Cntnap2/Grin1/Numbl/Clstn2/Srcin1/Snap25/Icam5/Psd/Nlgn1/Amigo2/Efnb3/Lrrc24/Lrrc4b/Flrt1/Stau2/Numb/Clasp2/Clstn1/Rapgef2/Nphp4/Dlg4/Ephb1/Vps35/Ptk2b/Nectin1/Clstn3/Cfl1/Gprasp3,44,Up,ARC
GO:0021543,pallium development,0.041708044,0.014356117,0.156716418,2.905245372,7.501597437,4.35E-10,2.63E-08,2.28E-08,Grin2a/Akap5/Lef1/Nefh/Kcna1/Nefm/Slc17a6/Fezf2/Scn2a/Slit2/Fgf13/Sema6b/Pou3f2/Nefl/Grin2b/Atp1a3/Bmerb1/Kcna2/Tubb2a/Gria2/Cntnap2/Grin1/Slc2a3/Kif5a/Atp2b4/Gria1/Zbtb18/Mcph1/Alk/Kcnc4/Dixdc1/Tubb2b/Nkx2-1/Kcnq2/Nog/Dclk2/Plcb1/Dlg4/Large1/Fbxo45/Phlpp1/Cfl1,42,Up,ARC
GO:0099565,"chemical synaptic transmission, postsynaptic",0.040714995,0.007285194,0.301470588,5.588731818,12.82464461,3.54E-20,8.07E-18,7.00E-18,Bdnf/Snca/Cbln1/Grin2a/Neto1/Gabrb2/Slc8a3/Rgs4/Chrna7/Shank1/Gabrg2/Grin2b/Wnt7a/Gria2/Cntnap2/Grin1/Dgki/Rims1/Tmem25/Gria3/Cacnb3/Gabrb3/Anks1b/Celf4/Sez6/Nlgn1/Glrb/Prkcz/Stx1b/Cx3cl1/Slc29a1/Syne1/Stx1a/Prkar1b/Mapk8ip2/Dlg4/Ptk2b/Mpp2/Dbn1/Insyn1/Begain,41,Up,ARC
