ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,direction,tissue
GO:0007611,learning or memory,0.077120823,0.019123634,0.084033613,4.032749347,8.440155393,1.01E-10,1.34E-07,1.14E-07,Neurod2/Cck/Slc17a7/Lmx1a/Pmch/Tbr1/Nr4a2/Grm4/Tpbg/Mme/Tac1/Prkn/Prkcg/Tanc1/Rin1/Synpo/Plk2/Neto1/Nrg1/Ptgs2/Mef2c/Chrna7/Egr1/Grin2a/Dcdc2/Nqo2/Bdnf/Camk2n1/Adcy8/Reln,30,Up,VMN
GO:0048167,regulation of synaptic plasticity,0.077120823,0.019552175,0.082191781,3.94436032,8.287281605,1.73E-10,1.73E-07,1.47E-07,Neurod2/Grm2/Pmch/Mme/Akap5/Snca/Prkcg/Itpka/Rin1/Synpo/Plk2/Epha4/Grip1/Mctp1/Rims1/Neto1/Shisa6/Crhr2/Ptgs2/Grik1/Mef2c/Chrna7/Egr1/Grin2a/Slc4a10/Bdnf/Cabp1/Adcy8/Reln/Adora1,30,Up,VMN
GO:0097485,neuron projection guidance,0.05655527,0.013070495,0.090163934,4.326941717,7.631044593,9.35E-09,3.73E-06,3.16E-06,Lmx1a/Tbr1/Lhx1/Foxg1/Rtn4r/Wnt7b/Dscaml1/Epha6/Ngfr/Epha4/Robo2/Bcl11b/Slit3/Lrtm2/Mef2c/Cntn4/Chl1/Bdnf/Reln/Epha7/Plxna4/Nell2,22,Up,VMN
GO:0050769,positive regulation of neurogenesis,0.051413882,0.017838012,0.06006006,2.882265299,5.055898461,2.46E-05,0.001555487,0.001319983,Foxg1/Tiam2/Mme/Akap5/Gjc2/Itpka/Epha4/Robo2/Cdkl5/Grip1/Twf2/Nrg1/Zeb2/Bdnf/Nefl/Etv5/Reln/Plxna4/Vcan/Mag,20,Up,VMN
GO:0099173,postsynapse organization,0.048843188,0.014248982,0.071428571,3.427836945,5.817865394,3.39E-06,0.000355764,0.000301901,C1ql3/Cnksr2/Itpka/Tanc1/Epha4/Lrrtm4/Zfp804a/Cdkl5/Shisa6/Chrna7/Grin2a/Nos1ap/Dgkb/Nefl/Etv5/Ppfia2/Reln/Epha7/Sptbn2,19,Up,VMN
GO:0051384,response to glucocorticoid,0.056306306,0.016820227,0.079617834,3.347535434,6.548148381,1.49E-07,0.000107784,8.76E-05,Nts/Abcb4/Isl1/Eln/Hmgcs2/Aqp4/RT1-Db1/Ddit4/Hsd11b2/Calcr/Bmp4/Serpinf1/Socs3/Ghrh/Bmp6/Fn1/RT1-Ba/Trh/Fibin/Lcat/Sult1a1/Gjb2/Igfbp2/Ptgds/Oxt,25,Down,VMN
GO:0002250,adaptive immune response,0.056306306,0.022980501,0.058275058,2.45017745,4.743033341,3.85E-05,0.003789345,0.003080064,Unc93b1/Tcirg1/RT1-DMa/Stat3/Prkcd/Kmt5c/Irf7/RT1-Da/Adam17/Traf2/Gzmm/C2/RT1-Db1/RT1-CE16/Il18bp/Cd4/RT1-T24-4/Cfb/Serping1/RT1-Ba/RT1-T24-3/C4a/Spn/Cd74/Ccl19,25,Down,VMN
GO:0016055,Wnt signaling pathway,0.056306306,0.024266124,0.055187638,2.320366724,4.440541973,9.24E-05,0.005330264,0.004332557,Otulin/Ift80/Sox13/Invs/Isl1/Nxn/Gli1/Tax1bp3/Lats2/Dab2/Wnt4/Lats1/Map3k1/Bicc1/Gpc3/Arl6/Rspo3/Wnt16/Fzd2/Col6a1/Col1a1/Sfrp1/Cpz/Cdh1/Wnt6,25,Down,VMN
GO:0071560,response to transforming growth factor beta,0.051801802,0.017463038,0.070552147,2.966368209,5.590584229,3.75E-06,0.001249546,0.001015659,Stat3/Isl1/Eln/Emilin1/Lats2/Dab2/Penk/Adam17/Wnt4/Peg10/Cdkn1c/Lats1/Map3k1/Pml/Calcr/Onecut1/Fn1/Htra3/Ddr2/Col1a1/Sfrp1/Acta2/Col1a2,23,Down,VMN
GO:0032355,response to estradiol,0.047297297,0.013927577,0.080769231,3.395945946,6.07249663,1.18E-06,0.000568256,0.000461891,Oxtr/Nts/Stat3/Aqp4/Ifi27/Hba-a2/Fam210b/Txnip/Penk/Wnt4/Cd4/Bmp4/Socs3/Esr1/Col1a1/Sfrp1/Gjb2/Igfbp2/Igf2/Aldh1a2/Oxt,21,Down,VMN
GO:0008380,RNA splicing,0.104477612,0.021694879,0.034567901,4.815772987,6.601293841,1.32E-06,0.002987362,0.002924235,Tra2a/Celf3/Tia1/Fmr1/Pnn/Cdk12/Prx/Taf15/Rnpc3/Ptbp2/Prpf39/Dbr1/Mettl16/Pcbp4,14,Up,TES
GO:0006397,mRNA processing,0.089552239,0.023944718,0.026845638,3.739957928,4.98559086,9.25E-05,0.026231946,0.025677626,Tra2a/Celf3/Tia1/Fmr1/Pnn/Cdk12/Rnpc3/Ptbp2/Prpf39/Dbr1/Mettl16/Pcbp4,12,Up,TES
GO:0031099,tissue regeneration,0.086956522,0.018427255,0.034883721,4.718907988,6.007912658,9.65E-06,0.005320561,0.004577133,Nfix/Nrep/Rtca/Gpx1/Igf1r/Ninj1/Igf1/Ucp2/Gsn/Gas6/Folr1/Hspg2,12,Down,TES
GO:0042593,glucose homeostasis,0.079710145,0.019177202,0.030726257,4.156505546,5.204068389,7.26E-05,0.01048645,0.009021205,Nptx1/Vcam1/Fis1/Gpx1/Foxk1/Igf1r/Igf1/Ucp2/Gas6/Foxa3/Col1a1,11,Down,TES
GO:0033500,carbohydrate homeostasis,0.079710145,0.019230769,0.030640669,4.144927536,5.192358287,7.45E-05,0.01048645,0.009021205,Nptx1/Vcam1/Fis1/Gpx1/Foxk1/Igf1r/Igf1/Ucp2/Gas6/Foxa3/Col1a1,11,Down,TES
GO:0032355,response to estradiol,0.072463768,0.013927577,0.038461538,5.202898551,5.889404388,2.39E-05,0.008656731,0.007447148,Cst3/Gpx1/Igf1r/Ctnnb1/Mapk15/Ak1/Igf1/Hba-a2/Wfdc1/Col1a1,10,Down,TES
GO:0050900,leukocyte migration,0.072463768,0.021427041,0.025,3.381884058,4.1557002,0.000790969,0.046414746,0.03992933,Vcam1/Eps8/Crk/F11r/Ninj1/Cd74/Rarres2/Pde4d/Gas6/Ano6,10,Down,TES
GO:0002449,lymphocyte mediated immunity,0.057971014,0.017248768,0.02484472,3.360878567,3.687822316,0.002745856,0.088442384,0.076084551,Nectin2/Crk/RT1-CE16/Serping1/Cd74/C1qa/Rftn1/RT1-Da,8,Down,TES
GO:1901654,response to ketone,0.063432836,0.024533962,0.037117904,2.585511308,4.146129466,0.000355239,0.035510947,0.030086544,Oxt/RT1-Bb/F5/Ppargc1a/Pf4/Erbb4/Fn1/Fosl2/Tnc/Serpine1/Fdx1/Socs3/Klf4/Myc/Sfrp1/Kcnh8/Tgfb2,17,Up,PIT
GO:0050767,regulation of neurogenesis,0.063432836,0.026730234,0.034068136,2.373074507,3.752101806,0.000927451,0.049531268,0.041965219,Epha4/Trem2/Plxnc1/Cdh4/Fn1/Rest/Id1/Robo2/Sema3a/Efnb3/Sema3d/Bdnf/Id4/Lingo1/Myc/Pak3/Smo,17,Up,PIT
GO:0042063,gliogenesis,0.059701493,0.023355475,0.036697248,2.556209777,3.96816733,0.000596507,0.039721697,0.033654089,Epha4/Trem2/Mobp/Gap43/Fn1/Col3a1/C1s/Matn2/Id4/Lingo1/Myc/Plp1/Smo/C1qa/Pard3/Tgfb2,16,Up,PIT
GO:0071560,response to transforming growth factor beta,0.052238806,0.017463038,0.042944785,2.99139273,4.377620626,0.000278169,0.035510947,0.030086544,Ppargc1a/Ltbp1/Fn1/Col3a1/Id1/Htra1/Serpine1/Cited1/Cilp/Onecut2/Sfrp1/Scx/Pde2a/Tgfb2,14,Up,PIT
GO:0000302,response to reactive oxygen species,0.048507463,0.015963145,0.043624161,3.038715817,4.28159905,0.000393916,0.035510947,0.030086544,Ppargc1a/F3/Erbb4/Fn1/Apod/Serpine1/Klf4/Sod3/Pex12/Nr4a3/Lrrk2/Pex13/Plk3,13,Up,PIT
GO:0032355,response to estradiol,0.044776119,0.013927577,0.046153846,3.214925373,4.34048459,0.000396893,0.035510947,0.030086544,Oxt/Ppargc1a/Igfbp2/Sstr2/F3/Fosl2/Igfbp3/Socs3/Myc/Insig1/Sfrp1/Tgfb2,12,Up,PIT
