"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","direction","tissue"
"GO:0045926","negative regulation of growth",0.105263157894737,0.0143025498178702,0.00206047019746949,0.0647284359350405,0.0470328142437815,"Cga/Frzb/Plac8/Mt1",4,"Up","ARC"
"GO:0032944","regulation of mononuclear cell proliferation",0.105263157894737,0.0143561174201843,0.00208865724549653,0.0647284359350405,0.0470328142437815,"RT1-CE16/Syk/RT1-DMb/Inpp5d",4,"Up","ARC"
"GO:0001889","liver development",0.105263157894737,0.014677523034069,0.00226342012879453,0.0647284359350405,0.0470328142437815,"Frzb/Ucp2/Krt18/Alas2",4,"Up","ARC"
"GO:0048863","stem cell differentiation",0.105263157894737,0.0147310906363831,0.00229349953914016,0.0647284359350405,0.0470328142437815,"Six1/Epcam/Frzb/Krt18",4,"Up","ARC"
"GO:0061008","hepaticobiliary system development",0.105263157894737,0.0148382258410114,0.00235448628354947,0.0647284359350405,0.0470328142437815,"Frzb/Ucp2/Krt18/Alas2",4,"Up","ARC"
"GO:0045444","fat cell differentiation",0.105263157894737,0.0152131990572102,0.00257676894645862,0.0647284359350405,0.0470328142437815,"Tfap2b/Six1/Frzb/Plac8",4,"Up","ARC"
"GO:0070663","regulation of leukocyte proliferation",0.105263157894737,0.0154810370687808,0.00274413121917813,0.0662813232939949,0.0481611693730251,"RT1-CE16/Syk/RT1-DMb/Inpp5d",4,"Up","ARC"
"GO:0051251","positive regulation of lymphocyte activation",0.105263157894737,0.0166595243196915,0.00356983808478455,0.0757065190410305,0.0550096815358477,"RT1-CE16/Syk/RT1-DMb/Inpp5d",4,"Up","ARC"
"GO:0090596","sensory organ morphogenesis",0.105263157894737,0.0178915791729162,0.00459942505235345,0.0827494943823878,0.0601272306650438,"Tfap2b/Six1/Frzb/Mfap2",4,"Up","ARC"
"GO:0046651","lymphocyte proliferation",0.105263157894737,0.0184808227983715,0.00515616716100766,0.0827494943823878,0.0601272306650438,"RT1-CE16/Syk/RT1-DMb/Inpp5d",4,"Up","ARC"
"GO:0002696","positive regulation of leukocyte activation",0.105263157894737,0.018695093207628,0.00536938452557397,0.0827494943823878,0.0601272306650438,"RT1-CE16/Syk/RT1-DMb/Inpp5d",4,"Up","ARC"
"GO:0032943","mononuclear cell proliferation",0.105263157894737,0.0188557960145704,0.00553313760445902,0.0827494943823878,0.0601272306650438,"RT1-CE16/Syk/RT1-DMb/Inpp5d",4,"Up","ARC"
"GO:0050867","positive regulation of cell activation",0.105263157894737,0.0199271480608528,0.00671125142855794,0.0924529675676807,0.067177944084126,"RT1-CE16/Syk/RT1-DMb/Inpp5d",4,"Up","ARC"
"GO:0032890","regulation of organic acid transport",0.0789473684210526,0.00562459824298264,0.00126413946079946,0.0614216076979971,0.0446300149800231,"Avp/Oxt/Syk",3,"Up","ARC"
"GO:0006835","dicarboxylic acid transport",0.0789473684210526,0.00589243625455325,0.00144523676407155,0.0638838062660547,0.0464190915459851,"Avp/Ucp2/Slc26a7",3,"Up","ARC"
"GO:0042102","positive regulation of T cell proliferation",0.0789473684210526,0.00610670666380973,0.00160127803014749,0.0647284359350405,0.0470328142437815,"RT1-CE16/Syk/RT1-DMb",3,"Up","ARC"
"GO:0006821","chloride transport",0.0789473684210526,0.00653524748232269,0.00194416113133877,0.0647284359350405,0.0470328142437815,"Clcn2/Ucp2/Slc26a7",3,"Up","ARC"
"GO:0098661","inorganic anion transmembrane transport",0.0789473684210526,0.00696378830083565,0.00232965406300926,0.0647284359350405,0.0470328142437815,"Clcn2/Ucp2/Slc26a7",3,"Up","ARC"
"GO:0098656","monoatomic anion transmembrane transport",0.0789473684210526,0.00717805871009214,0.0025389310472511,0.0647284359350405,0.0470328142437815,"Clcn2/Ucp2/Slc26a7",3,"Up","ARC"
"GO:0098754","detoxification",0.0789473684210526,0.00803514034711806,0.00349103267315727,0.0757065190410305,0.0550096815358477,"Sod3/Hba-a1/Mt1",3,"Up","ARC"
"GO:0050671","positive regulation of lymphocyte proliferation",0.0789473684210526,0.00841011356331691,0.0039675932767811,0.0816933959940502,0.059359851095241,"RT1-CE16/Syk/RT1-DMb",3,"Up","ARC"
"GO:0032946","positive regulation of mononuclear cell proliferation",0.0789473684210526,0.00857081637025927,0.00418337977461132,0.0827494943823878,0.0601272306650438,"RT1-CE16/Syk/RT1-DMb",3,"Up","ARC"
"GO:0030218","erythrocyte differentiation",0.0789473684210526,0.00873151917720163,0.00440619604524134,0.0827494943823878,0.0601272306650438,"Inpp5d/Hba-a1/Alas2",3,"Up","ARC"
"GO:0006820","monoatomic anion transport",0.0789473684210526,0.00883865438182987,0.00455867934726272,0.0827494943823878,0.0601272306650438,"Clcn2/Ucp2/Slc26a7",3,"Up","ARC"
"GO:0015698","inorganic anion transport",0.0789473684210526,0.00921362759802871,0.00511749472556731,0.0827494943823878,0.0601272306650438,"Clcn2/Ucp2/Slc26a7",3,"Up","ARC"
"GO:0034101","erythrocyte homeostasis",0.0789473684210526,0.00937433040497107,0.00536909193754357,0.0827494943823878,0.0601272306650438,"Inpp5d/Hba-a1/Alas2",3,"Up","ARC"
"GO:0070665","positive regulation of leukocyte proliferation",0.0789473684210526,0.00937433040497107,0.00536909193754357,0.0827494943823878,0.0601272306650438,"RT1-CE16/Syk/RT1-DMb",3,"Up","ARC"
"GO:0035270","endocrine system development",0.0789473684210526,0.00948146560959932,0.00554090385429145,0.0827494943823878,0.0601272306650438,"Pitx1/Cga/Six1",3,"Up","ARC"
"GO:0072073","kidney epithelium development",0.0789473684210526,0.00953503321191343,0.00562804054788947,0.0827494943823878,0.0601272306650438,"Tfap2b/Six1/Epcam",3,"Up","ARC"
"GO:0006694","steroid biosynthetic process",0.0789473684210526,0.00958860081422755,0.00571600061448031,0.0827494943823878,0.0601272306650438,"Cga/Clcn2/Hsd11b1",3,"Up","ARC"
"GO:0072006","nephron development",0.0789473684210526,0.0101778444396829,0.00673849895640522,0.0924529675676807,0.067177944084126,"Tfap2b/Six1/Enpep",3,"Up","ARC"
"GO:0015718","monocarboxylic acid transport",0.0789473684210526,0.0104456824512535,0.00723701614779918,0.0943581305212922,0.0685622688249751,"Oxt/Syk/Slc26a7",3,"Up","ARC"
"GO:1902107","positive regulation of leukocyte differentiation",0.0789473684210526,0.0105528176558817,0.00744240756094991,0.0943581305212922,0.0685622688249751,"Fes/Syk/Inpp5d",3,"Up","ARC"
"GO:1903708","positive regulation of hemopoiesis",0.0789473684210526,0.0105528176558817,0.00744240756094991,0.0943581305212922,0.0685622688249751,"Fes/Syk/Inpp5d",3,"Up","ARC"
"GO:0002118","aggressive behavior",0.0526315789473684,0.000642811227769445,0.000262888992034363,0.0471697962850228,0.0342743994126004,"Avp/Oxt",2,"Up","ARC"
"GO:0060180","female mating behavior",0.0526315789473684,0.000642811227769445,0.000262888992034363,0.0471697962850228,0.0342743994126004,"Avp/Oxt",2,"Up","ARC"
"GO:1902358","sulfate transmembrane transport",0.0526315789473684,0.000857081637025927,0.000475529863354746,0.0520024657113693,0.0377859015854486,"Ucp2/Slc26a7",2,"Up","ARC"
"GO:0002396","MHC protein complex assembly",0.0526315789473684,0.000910649239340047,0.000538242081407485,0.0520024657113693,0.0377859015854486,"RT1-CE16/RT1-DMb",2,"Up","ARC"
"GO:0002501","peptide antigen assembly with MHC protein complex",0.0526315789473684,0.000910649239340047,0.000538242081407485,0.0520024657113693,0.0377859015854486,"RT1-CE16/RT1-DMb",2,"Up","ARC"
"GO:0008212","mineralocorticoid metabolic process",0.0526315789473684,0.000910649239340047,0.000538242081407485,0.0520024657113693,0.0377859015854486,"Clcn2/Hsd11b1",2,"Up","ARC"
"GO:0008272","sulfate transport",0.0526315789473684,0.000910649239340047,0.000538242081407485,0.0520024657113693,0.0377859015854486,"Ucp2/Slc26a7",2,"Up","ARC"
"GO:0045579","positive regulation of B cell differentiation",0.0526315789473684,0.000964216841654168,0.000604745201092354,0.0542542837551427,0.0394221119809828,"Syk/Inpp5d",2,"Up","ARC"
"GO:0042711","maternal behavior",0.0526315789473684,0.00101778444396829,0.000675024347147092,0.0565220386677832,0.0410699023843178,"Avp/Oxt",2,"Up","ARC"
"GO:0045655","regulation of monocyte differentiation",0.0526315789473684,0.00112491964859653,0.000826851427722804,0.0576958551788801,0.041922818002086,"Fes/Inpp5d",2,"Up","ARC"
"GO:0060746","parental behavior",0.0526315789473684,0.00112491964859653,0.000826851427722804,0.0576958551788801,0.041922818002086,"Avp/Oxt",2,"Up","ARC"
"GO:0070365","hepatocyte differentiation",0.0526315789473684,0.00112491964859653,0.000826851427722804,0.0576958551788801,0.041922818002086,"Frzb/Krt18",2,"Up","ARC"
"GO:0006590","thyroid hormone generation",0.0526315789473684,0.00123205485322477,0.000993605161224081,0.0614216076979971,0.0446300149800231,"Cga/Slc26a7",2,"Up","ARC"
"GO:0007625","grooming behavior",0.0526315789473684,0.00128562245553889,0.00108254278016527,0.0614216076979971,0.0446300149800231,"Avp/Oxt",2,"Up","ARC"
"GO:0000303","response to superoxide",0.0526315789473684,0.00133919005785301,0.00117516805445373,0.0614216076979971,0.0446300149800231,"Sod3/Ucp2",2,"Up","ARC"
"GO:0000305","response to oxygen radical",0.0526315789473684,0.00139275766016713,0.00127146640139166,0.0614216076979971,0.0446300149800231,"Sod3/Ucp2",2,"Up","ARC"
"GO:0090103","cochlea morphogenesis",0.0526315789473684,0.00144632526248125,0.00137142327966933,0.0637965792320251,0.0463557108566592,"Six1/Frzb",2,"Up","ARC"
"GO:0032303","regulation of icosanoid secretion",0.0526315789473684,0.00149989286479537,0.001475024189264,0.0638838062660547,0.0464190915459851,"Oxt/Syk",2,"Up","ARC"
"GO:0046641","positive regulation of alpha-beta T cell proliferation",0.0526315789473684,0.00160702806942361,0.00169310030814385,0.0647284359350405,0.0470328142437815,"RT1-CE16/Syk",2,"Up","ARC"
"GO:0001945","lymph vessel development",0.0526315789473684,0.00171416327405185,0.00192557957976417,0.0647284359350405,0.0470328142437815,"Syk/Tmem204",2,"Up","ARC"
"GO:0048745","smooth muscle tissue development",0.0526315789473684,0.00182129847868009,0.00217234748002111,0.0647284359350405,0.0470328142437815,"Tfap2b/Six1",2,"Up","ARC"
"GO:0002478","antigen processing and presentation of exogenous peptide antigen",0.0526315789473684,0.00187486608099421,0.00230105405519224,0.0647284359350405,0.0470328142437815,"RT1-CE16/RT1-DMb",2,"Up","ARC"
"GO:0042403","thyroid hormone metabolic process",0.0526315789473684,0.00187486608099421,0.00230105405519224,0.0647284359350405,0.0470328142437815,"Cga/Slc26a7",2,"Up","ARC"
"GO:0045577","regulation of B cell differentiation",0.0526315789473684,0.00192843368330834,0.00243329013577984,0.0647284359350405,0.0470328142437815,"Syk/Inpp5d",2,"Up","ARC"
"GO:0030224","monocyte differentiation",0.0526315789473684,0.00198200128562246,0.00256904158883426,0.0647284359350405,0.0470328142437815,"Fes/Inpp5d",2,"Up","ARC"
"GO:0043304","regulation of mast cell degranulation",0.0526315789473684,0.00198200128562246,0.00256904158883426,0.0647284359350405,0.0470328142437815,"Fes/Syk",2,"Up","ARC"
"GO:0035909","aorta morphogenesis",0.0526315789473684,0.0020891364902507,0.00285103428189069,0.0675641331708435,0.0490932814776411,"Tfap2b/Six1",2,"Up","ARC"
"GO:2000191","regulation of fatty acid transport",0.0526315789473684,0.00214270409256482,0.0029972474570435,0.0697137556675303,0.0506552348003258,"Oxt/Syk",2,"Up","ARC"
"GO:0019884","antigen processing and presentation of exogenous antigen",0.0526315789473684,0.00219627169487894,0.00314691987476817,0.0705809171912291,0.0512853295380453,"RT1-CE16/RT1-DMb",2,"Up","ARC"
"GO:0030878","thyroid gland development",0.0526315789473684,0.00219627169487894,0.00314691987476817,0.0705809171912291,0.0512853295380453,"Cga/Six1",2,"Up","ARC"
"GO:0051450","myoblast proliferation",0.0526315789473684,0.0023569745018213,0.00361655345737407,0.0757065190410305,0.0550096815358477,"Fes/Six1",2,"Up","ARC"
"GO:0120178","steroid hormone biosynthetic process",0.0526315789473684,0.0023569745018213,0.00361655345737407,0.0757065190410305,0.0550096815358477,"Clcn2/Hsd11b1",2,"Up","ARC"
"GO:0035137","hindlimb morphogenesis",0.0526315789473684,0.00251767730876366,0.00411682103613786,0.0827494943823878,0.0601272306650438,"Pitx1/Tfap2b",2,"Up","ARC"
"GO:0010288","response to lead ion",0.0526315789473684,0.00267838011570602,0.00464735177770647,0.0827494943823878,0.0601272306650438,"Ucp2/Alas2",2,"Up","ARC"
"GO:0048821","erythrocyte development",0.0526315789473684,0.00267838011570602,0.00464735177770647,0.0827494943823878,0.0601272306650438,"Hba-a1/Alas2",2,"Up","ARC"
"GO:0007617","mating behavior",0.0526315789473684,0.00273194771802014,0.00483085686884034,0.0827494943823878,0.0601272306650438,"Avp/Oxt",2,"Up","ARC"
"GO:0046640","regulation of alpha-beta T cell proliferation",0.0526315789473684,0.00273194771802014,0.00483085686884034,0.0827494943823878,0.0601272306650438,"RT1-CE16/Syk",2,"Up","ARC"
"GO:0048483","autonomic nervous system development",0.0526315789473684,0.00273194771802014,0.00483085686884034,0.0827494943823878,0.0601272306650438,"Tfap2b/Six1",2,"Up","ARC"
"GO:0009409","response to cold",0.0526315789473684,0.00278551532033426,0.00501767011803869,0.0827494943823878,0.0601272306650438,"Ucp2/Plac8",2,"Up","ARC"
"GO:0046688","response to copper ion",0.0526315789473684,0.00278551532033426,0.00501767011803869,0.0827494943823878,0.0601272306650438,"Sod3/Mt1",2,"Up","ARC"
"GO:0045124","regulation of bone resorption",0.0526315789473684,0.00283908292264838,0.00520777802526321,0.0827494943823878,0.0601272306650438,"Syk/Inpp5d",2,"Up","ARC"
"GO:0032309","icosanoid secretion",0.0526315789473684,0.0028926505249625,0.00540116712921288,0.0827494943823878,0.0601272306650438,"Oxt/Syk",2,"Up","ARC"
"GO:0046633","alpha-beta T cell proliferation",0.0526315789473684,0.00294621812727662,0.00559782400722878,0.0827494943823878,0.0601272306650438,"RT1-CE16/Syk",2,"Up","ARC"
"GO:0043300","regulation of leukocyte degranulation",0.0526315789473684,0.00299978572959074,0.00579773527519915,0.0827494943823878,0.0601272306650438,"Fes/Syk",2,"Up","ARC"
"GO:0045777","positive regulation of blood pressure",0.0526315789473684,0.00299978572959074,0.00579773527519915,0.0827494943823878,0.0601272306650438,"Avp/Oxt",2,"Up","ARC"
"GO:0051954","positive regulation of amine transport",0.0526315789473684,0.00299978572959074,0.00579773527519915,0.0827494943823878,0.0601272306650438,"Avp/Oxt",2,"Up","ARC"
"GO:0046456","icosanoid biosynthetic process",0.0526315789473684,0.00305335333190486,0.00600088758746474,0.0846866832568057,0.0615348260003776,"Avp/Syk",2,"Up","ARC"
"GO:0032892","positive regulation of organic acid transport",0.0526315789473684,0.00326762374116135,0.0068456417068426,0.0924529675676807,0.067177944084126,"Avp/Oxt",2,"Up","ARC"
"GO:0043303","mast cell degranulation",0.0526315789473684,0.00326762374116135,0.0068456417068426,0.0924529675676807,0.067177944084126,"Fes/Syk",2,"Up","ARC"
"GO:0002279","mast cell activation involved in immune response",0.0526315789473684,0.00342832654810371,0.00751259000965702,0.0943581305212922,0.0685622688249751,"Fes/Syk",2,"Up","ARC"
"GO:0002448","mast cell mediated immunity",0.0526315789473684,0.00342832654810371,0.00751259000965702,0.0943581305212922,0.0685622688249751,"Fes/Syk",2,"Up","ARC"
"GO:0046850","regulation of bone remodeling",0.0526315789473684,0.00342832654810371,0.00751259000965702,0.0943581305212922,0.0685622688249751,"Syk/Inpp5d",2,"Up","ARC"
"GO:0072348","sulfur compound transport",0.0526315789473684,0.00342832654810371,0.00751259000965702,0.0943581305212922,0.0685622688249751,"Ucp2/Slc26a7",2,"Up","ARC"
"GO:0046879","hormone secretion",0.236842105263158,0.0221769873580459,1.09709324006971e-07,8.37300316004576e-05,5.81823495833898e-05,"Adcyap1/Vsnl1/Kcnj11/Kiss1/Cnr1/Ptger3/Tac1/Aqp1/Npvf",9,"Down","ARC"
"GO:0009914","hormone transport",0.236842105263158,0.0228733661881294,1.42640598978633e-07,8.37300316004576e-05,5.81823495833898e-05,"Adcyap1/Vsnl1/Kcnj11/Kiss1/Cnr1/Ptger3/Tac1/Aqp1/Npvf",9,"Down","ARC"
"GO:0046883","regulation of hormone secretion",0.210526315789474,0.018695093207628,4.12906277633797e-07,0.000161583989980693,0.000112281531637261,"Adcyap1/Vsnl1/Kcnj11/Kiss1/Cnr1/Ptger3/Tac1/Npvf",8,"Down","ARC"
"GO:0030072","peptide hormone secretion",0.184210526315789,0.0178380115706021,4.23325504757643e-06,0.00104393771047887,0.000725411750758653,"Adcyap1/Vsnl1/Kcnj11/Kiss1/Cnr1/Ptger3/Aqp1",7,"Down","ARC"
"GO:0002790","peptide secretion",0.184210526315789,0.0182665523891151,4.94770427992137e-06,0.00104393771047887,0.000725411750758653,"Adcyap1/Vsnl1/Kcnj11/Kiss1/Cnr1/Ptger3/Aqp1",7,"Down","ARC"
"GO:0015833","peptide transport",0.184210526315789,0.0194986072423398,7.58398683715683e-06,0.00113325460733317,0.000787476302952753,"Adcyap1/Vsnl1/Kcnj11/Kiss1/Cnr1/Ptger3/Aqp1",7,"Down","ARC"
"GO:0042886","amide transport",0.184210526315789,0.0215877437325905,1.4686703071277e-05,0.00191579882285324,0.00133125086318592,"Adcyap1/Vsnl1/Kcnj11/Kiss1/Cnr1/Ptger3/Aqp1",7,"Down","ARC"
"GO:0009306","protein secretion",0.184210526315789,0.0236233126205271,2.62177578221637e-05,0.00211225639539863,0.00146776536038191,"Adcyap1/Ppia/Vsnl1/Kcnj11/Cbln1/Cnr1/Ptger3",7,"Down","ARC"
"GO:0035592","establishment of protein localization to extracellular region",0.184210526315789,0.0237304478251553,2.69879437231512e-05,0.00211225639539863,0.00146776536038191,"Adcyap1/Ppia/Vsnl1/Kcnj11/Cbln1/Cnr1/Ptger3",7,"Down","ARC"
"GO:0071692","protein localization to extracellular region",0.184210526315789,0.0240518534390401,2.94115282096025e-05,0.00215807088237958,0.0014996009448975,"Adcyap1/Ppia/Vsnl1/Kcnj11/Cbln1/Cnr1/Ptger3",7,"Down","ARC"
"GO:0006813","potassium ion transport",0.157894736842105,0.0126955217484465,7.72234826121409e-06,0.00113325460733317,0.000787476302952753,"Adcyap1/Kcnj11/Kcnh5/Ptger3/Aqp1/Dpp10",6,"Down","ARC"
"GO:0090276","regulation of peptide hormone secretion",0.157894736842105,0.0148917934433255,1.9114129659083e-05,0.00198597372274043,0.00138001401876072,"Adcyap1/Vsnl1/Kcnj11/Kiss1/Cnr1/Ptger3",6,"Down","ARC"
"GO:0002791","regulation of peptide secretion",0.157894736842105,0.0151596314548961,2.11357301599033e-05,0.00198597372274043,0.00138001401876072,"Adcyap1/Vsnl1/Kcnj11/Kiss1/Cnr1/Ptger3",6,"Down","ARC"
"GO:0090087","regulation of peptide transport",0.157894736842105,0.0152667666595243,2.19911911376709e-05,0.00198597372274043,0.00138001401876072,"Adcyap1/Vsnl1/Kcnj11/Kiss1/Cnr1/Ptger3",6,"Down","ARC"
"GO:0015850","organic hydroxy compound transport",0.157894736842105,0.0185879580029998,6.59947562373764e-05,0.00322824349261166,0.00224324281070029,"Cnr1/Ptger3/Tac1/Slc22a3/Aqp1/Grm2",6,"Down","ARC"
"GO:0051047","positive regulation of secretion",0.157894736842105,0.0233554746089565,0.00022970331255971,0.00728842402554323,0.00506458228261096,"Adcyap1/Ppia/Vsnl1/Kiss1/Tac1/Aqp1",6,"Down","ARC"
"GO:0043269","regulation of monoatomic ion transport",0.157894736842105,0.0250696378830084,0.000335884974131123,0.00838997786446679,0.00583003034606093,"Hecw1/Adcyap1/Kcnj11/Cnr1/Ptger3/Dpp10",6,"Down","ARC"
"GO:0071805","potassium ion transmembrane transport",0.131578947368421,0.0107135204628241,5.05542523328562e-05,0.00303358950822982,0.00210798159139076,"Kcnj11/Kcnh5/Ptger3/Aqp1/Dpp10",5,"Down","ARC"
"GO:0007204","positive regulation of cytosolic calcium ion concentration",0.131578947368421,0.0109813584743947,5.68475035613766e-05,0.00303358950822982,0.00210798159139076,"Adcyap1/Kiss1/Ptger3/Tac1/Pmch",5,"Down","ARC"
"GO:1903531","negative regulation of secretion by cell",0.131578947368421,0.0109813584743947,5.68475035613766e-05,0.00303358950822982,0.00210798159139076,"Vsnl1/Kcnj11/Cnr1/Ptger3/Npvf",5,"Down","ARC"
"GO:0051048","negative regulation of secretion",0.131578947368421,0.0123741161345618,9.99454860558288e-05,0.00395880259767905,0.00275089394172085,"Vsnl1/Kcnj11/Cnr1/Ptger3/Npvf",5,"Down","ARC"
"GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway",0.131578947368421,0.012909792157703,0.000121947330699624,0.00447394269504246,0.00310885464777002,"Adcyap1/Cnr1/Ptger3/Ramp3/Grm2",5,"Down","ARC"
"GO:0030073","insulin secretion",0.131578947368421,0.0143561174201843,0.000200125027685105,0.00652629951395314,0.00453499697239638,"Adcyap1/Vsnl1/Kcnj11/Cnr1/Ptger3",5,"Down","ARC"
"GO:0050708","regulation of protein secretion",0.131578947368421,0.0183201199914292,0.000612205967358364,0.0117824558307987,0.00818739645733792,"Ppia/Vsnl1/Kcnj11/Cnr1/Ptger3",5,"Down","ARC"
"GO:1903532","positive regulation of secretion by cell",0.131578947368421,0.0208377973001928,0.00109134085421737,0.0180455515894535,0.0125394983249587,"Adcyap1/Ppia/Vsnl1/Kiss1/Tac1",5,"Down","ARC"
"GO:1990778","protein localization to cell periphery",0.131578947368421,0.0216948789372188,0.00130522624956085,0.0196453284228774,0.0136511517329238,"Nptx1/Kcnj11/Rab26/Ramp3/Dpp10",5,"Down","ARC"
"GO:0002673","regulation of acute inflammatory response",0.105263157894737,0.00305335333190486,5.33528642493461e-06,0.00104393771047887,0.000725411750758653,"Adcyap1/Cnr1/Ptger3/Tac1",4,"Down","ARC"
"GO:0060986","endocrine hormone secretion",0.105263157894737,0.00423184058281551,1.96537384662962e-05,0.00198597372274043,0.00138001401876072,"Kiss1/Tac1/Aqp1/Npvf",4,"Down","ARC"
"GO:0051937","catecholamine transport",0.105263157894737,0.0049817870152132,3.74213158916504e-05,0.00258427205039986,0.00179575974093059,"Cnr1/Ptger3/Slc22a3/Grm2",4,"Down","ARC"
"GO:0007218","neuropeptide signaling pathway",0.105263157894737,0.00562459824298264,6.02055393967596e-05,0.00307310014138242,0.00213543675205898,"Adcyap1/Tac1/Pmch/Npvf",4,"Down","ARC"
"GO:0046888","negative regulation of hormone secretion",0.105263157894737,0.00583886865223913,6.96606270603131e-05,0.00325939312654869,0.00226488807771473,"Vsnl1/Kcnj11/Ptger3/Npvf",4,"Down","ARC"
"GO:0015844","monoamine transport",0.105263157894737,0.00589243625455325,7.21841748639403e-05,0.00325939312654869,0.00226488807771473,"Cnr1/Ptger3/Slc22a3/Grm2",4,"Down","ARC"
"GO:0019935","cyclic-nucleotide-mediated signaling",0.105263157894737,0.00632097707306621,9.48378711424311e-05,0.00395880259767905,0.00275089394172085,"Adcyap1/Ptger3/Ramp3/Aqp1",4,"Down","ARC"
"GO:0043271","negative regulation of monoatomic ion transport",0.105263157894737,0.00648167988000857,0.000104533969785392,0.00395880259767905,0.00275089394172085,"Hecw1/Adcyap1/Cnr1/Ptger3",4,"Down","ARC"
"GO:0050886","endocrine process",0.105263157894737,0.00648167988000857,0.000104533969785392,0.00395880259767905,0.00275089394172085,"Kiss1/Tac1/Aqp1/Npvf",4,"Down","ARC"
"GO:0002526","acute inflammatory response",0.105263157894737,0.00680308549389329,0.000126059528889212,0.00448466323987681,0.00311630414319423,"Adcyap1/Cnr1/Ptger3/Tac1",4,"Down","ARC"
"GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway",0.105263157894737,0.00857081637025927,0.000305699666645899,0.00831795023640318,0.00577997976617275,"Adcyap1/Cnr1/Ptger3/Ramp3",4,"Down","ARC"
"GO:0046887","positive regulation of hormone secretion",0.105263157894737,0.0107670880651382,0.000722907507658431,0.0134713240316031,0.00936095770150851,"Adcyap1/Vsnl1/Kiss1/Tac1",4,"Down","ARC"
"GO:0050796","regulation of insulin secretion",0.105263157894737,0.0121062781229912,0.00111792221825011,0.0181747646031014,0.0126292859028096,"Vsnl1/Kcnj11/Cnr1/Ptger3",4,"Down","ARC"
"GO:0043950","positive regulation of cAMP-mediated signaling",0.0789473684210526,0.00187486608099421,4.86889896973999e-05,0.00303358950822982,0.00210798159139076,"Adcyap1/Ptger3/Ramp3",3,"Down","ARC"
"GO:0002675","positive regulation of acute inflammatory response",0.0789473684210526,0.00192843368330834,5.30406852031055e-05,0.00303358950822982,0.00210798159139076,"Cnr1/Ptger3/Tac1",3,"Down","ARC"
"GO:0072210","metanephric nephron development",0.0789473684210526,0.00224983929719306,8.45653186211461e-05,0.00367702533560094,0.0025550924729586,"Irx1/Aqp1/Lhx1",3,"Down","ARC"
