"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","module"
"GO:0008203","cholesterol metabolic process",0.0523560209424084,0.00782086993786158,0.136986301369863,6.69439862296493,9.98366364740622,1.95545016528408e-11,1.10035974300771e-08,9.58023554660982e-09,"Acat2/Cyp51/Dgat2/Dhcr24/Ebp/Fdft1/Fdps/Hmgcr/Hmgcs1/Idi1/Insig1/Lss/Msmo1/Mvd/Mvk/Nsdhl/Sc5d/Sqle/Stard4/Tm7sf2",20,"green"
"GO:0016125","sterol metabolic process",0.0523560209424084,0.00841011356331691,0.127388535031847,6.22536432454063,9.50300699922238,7.52259571782364e-11,3.29238939250081e-08,2.86650489458122e-08,"Acat2/Cyp51/Dgat2/Dhcr24/Ebp/Fdft1/Fdps/Hmgcr/Hmgcs1/Idi1/Insig1/Lss/Msmo1/Mvd/Mvk/Nsdhl/Sc5d/Sqle/Stard4/Tm7sf2",20,"green"
"GO:1902652","secondary alcohol metabolic process",0.0523560209424084,0.00867795157488751,0.123456790123457,6.03322345032642,9.29944493549447,1.33603245511155e-10,5.26263184068441e-08,4.58188814605626e-08,"Acat2/Cyp51/Dgat2/Dhcr24/Ebp/Fdft1/Fdps/Hmgcr/Hmgcs1/Idi1/Insig1/Lss/Msmo1/Mvd/Mvk/Nsdhl/Sc5d/Sqle/Stard4/Tm7sf2",20,"green"
"GO:0031647","regulation of protein stability",0.0523560209424084,0.0167666595243197,0.0638977635782748,3.12262683371527,5.47366497308562,7.67336382723351e-06,0.00100751267051576,0.00087718664382901,"Bag3/Cct6a/Chfr/Creb1/Fbxo4/Hsp90ab1/Hspa1a/Hspa1b/Hspa8/Id1/Lss/Ndc80/Pten/Ptges3/Septin8/Smad7/Usp27x/Vps11/Xbp1/Zfp207",20,"green"
"GO:0006644","phospholipid metabolic process",0.0523560209424084,0.0200878508677952,0.0533333333333333,2.60635253054101,4.54175408974722,9.97314741276328e-05,0.00818421409559887,0.00712555137517166,"Abhd16a/Acsl5/Agpat4/Etnk2/Fdft1/Fdps/Hmgcs1/Idi1/Ip6k1/Lpcat1/Mtmr4/Mvd/Mvk/Pdgfa/Pigu/Plpp2/Ptdss2/Pten/Samd8/Selenoi",20,"green"
"GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway",0.0523560209424084,0.0222841225626741,0.0480769230769231,2.34947643979058,4.02315096569495,0.000390499502701664,0.019976331703141,0.0173923086780864,"Adissp/Amh/Amhr2/Bambi/Bmp6/Ccn3/Creb1/Gdf11/Hsp90ab1/Hspa1a/Hspa1b/Hspa5/Id1/Parp1/Scx/Smad2/Smad7/Tcf7l2/Tsc22d1/Xbp1",20,"green"
"GO:0071214","cellular response to abiotic stimulus",0.0523560209424084,0.0233019070066424,0.0459770114942529,2.24685562977673,3.80313131033147,0.000684430984598074,0.0280835381008071,0.0244508136268701,"Akt1/Bag3/Bmp6/Casp2/Fbxo4/H2ac25/Hspa5/Mettl3/Mkx/Nfkb1/Parp1/Pcna/Phactr1/Pten/Ptpn11/Rad1/Rest/Rhno1/Scx/Yap1",20,"green"
"GO:0104004","cellular response to environmental stimulus",0.0523560209424084,0.0233019070066424,0.0459770114942529,2.24685562977673,3.80313131033147,0.000684430984598074,0.0280835381008071,0.0244508136268701,"Akt1/Bag3/Bmp6/Casp2/Fbxo4/H2ac25/Hspa5/Mettl3/Mkx/Nfkb1/Parp1/Pcna/Phactr1/Pten/Ptpn11/Rad1/Rest/Rhno1/Scx/Yap1",20,"green"
"GO:0016126","sterol biosynthetic process",0.0471204188481675,0.00364259695736019,0.264705882352941,12.935940868494,14.25161988076,1.33070512272911e-15,5.24164747842998e-12,4.56361819984363e-12,"Acat2/Cyp51/Dhcr24/Ebp/Fdft1/Fdps/Hmgcr/Hmgcs1/Idi1/Insig1/Lss/Msmo1/Mvd/Mvk/Nsdhl/Sc5d/Sqle/Tm7sf2",18,"green"
"GO:0046890","regulation of lipid biosynthetic process",0.0471204188481675,0.0117313049067924,0.0821917808219178,4.01663917377896,6.49035715295979,6.40309871537352e-07,0.000105090857666068,9.14969105907322e-05,"Acsl5/Akt1/Bmp6/Creb1/Cyp51/Dgat2/Dhh/Fdps/Insig1/Lpcat1/Mid1ip1/Mvk/Pdgfa/Prmt3/Rest/Samd8/Stard4/Tcf7l2",18,"green"
"GO:0006790","sulfur compound metabolic process",0.0471204188481675,0.0174094707520891,0.0553846153846154,2.70659685863874,4.48587354490763,0.000138225492499933,0.00955210903433746,0.00831650331606244,"Acly/Acsl5/Acss2/Adi1/Amd1/Chst8/Dgat2/Elovl6/Fasn/Gsta4/Hmgcs1/Mettl16/Mvd/Mvk/Nfe2l2/Papss1/Sult1a1/Tcf7l2",18,"green"
"GO:0071560","cellular response to transforming growth factor beta stimulus",0.0471204188481675,0.0174630383544033,0.0552147239263804,2.69829441428709,4.47103453212614,0.000143616316355683,0.00957254257538213,0.00833429369211929,"Adissp/Amhr2/Bambi/Creb1/Hdac2/Hsp90ab1/Hspa1a/Hspa1b/Hspa5/Id1/Mapk7/Parp1/Pdgfa/Scx/Smad2/Smad7/Tsc22d1/Xbp1",18,"green"
"GO:0071559","response to transforming growth factor beta",0.0471204188481675,0.0179451467752303,0.0537313432835821,2.62580292255998,4.33993396704774,0.000201060829729823,0.0116467442397908,0.0101401885953524,"Adissp/Amhr2/Bambi/Creb1/Hdac2/Hsp90ab1/Hspa1a/Hspa1b/Hspa5/Id1/Mapk7/Parp1/Pdgfa/Scx/Smad2/Smad7/Tsc22d1/Xbp1",18,"green"
"GO:0034504","protein localization to nucleus",0.0471204188481675,0.018695093207628,0.0515759312320917,2.52046985403321,4.14428137014643,0.000330365521939847,0.0175852674448792,0.0153105386981511,"Akt1/Bag3/Cct6a/Cdk1/Fam53a/Fbxo4/Hsp90ab1/Hspa8/Larp7/Mavs/Nup62/Parp1/Sun1/Tcf7l2/Trim28/Trim8/Xbp1/Yap1",18,"green"
"GO:0006695","cholesterol biosynthetic process",0.0445026178010471,0.00337475894578959,0.26984126984127,13.1869026842849,14.0042020549939,5.82999430615578e-15,7.65478252398254e-12,6.66460401735282e-12,"Acat2/Cyp51/Dhcr24/Ebp/Fdft1/Fdps/Hmgcr/Hmgcs1/Idi1/Insig1/Lss/Msmo1/Mvd/Mvk/Nsdhl/Sc5d/Tm7sf2",17,"green"
"GO:1902653","secondary alcohol biosynthetic process",0.0445026178010471,0.00337475894578959,0.26984126984127,13.1869026842849,14.0042020549939,5.82999430615578e-15,7.65478252398254e-12,6.66460401735282e-12,"Acat2/Cyp51/Dhcr24/Ebp/Fdft1/Fdps/Hmgcr/Hmgcs1/Idi1/Insig1/Lss/Msmo1/Mvd/Mvk/Nsdhl/Sc5d/Tm7sf2",17,"green"
"GO:0032386","regulation of intracellular transport",0.0445026178010471,0.0160702806942361,0.0566666666666667,2.76924956369983,4.46507107787089,0.000160678883244034,0.0100847049586373,0.00878020570415687,"Bag3/Cdk1/Derl3/Dnajc27/Dynlt2b/Gas6/Hsp90ab1/Insig1/Kif20b/Mavs/Nup62/Ptpn11/Septin8/Tmem97/Trim28/Vps11/Xbp1",17,"green"
"GO:0010948","negative regulation of cell cycle process",0.0418848167539267,0.0165523891150632,0.0517799352750809,2.53043935003982,3.92085191422318,0.00066970945098497,0.0280835381008071,0.0244508136268701,"Casp2/Cdc5l/Cdk1/Cdk2ap2/Chfr/Cry1/Ctdspl/Fbxo4/Ndc80/Pten/Ptpn11/Rad1/Rbm14/Rhno1/Tpra1/Zfp207",16,"green"
"GO:1900180","regulation of protein localization to nucleus",0.0392670157068063,0.00921362759802871,0.0872093023255814,4.26184098380616,6.21151713693283,2.65068207609031e-06,0.000386705062878508,0.000336683126857786,"Akt1/Bag3/Cct6a/Cdk1/Fbxo4/Hsp90ab1/Larp7/Mavs/Nup62/Parp1/Tcf7l2/Trim28/Trim8/Xbp1/Yap1",15,"green"
"GO:2001242","regulation of intrinsic apoptotic signaling pathway",0.0392670157068063,0.0109813584743947,0.0731707317073171,3.57578853275444,5.35976302782737,2.22219225123695e-05,0.00257447508165364,0.00224145583731579,"Akt1/Ddit3/Dnaja1/Gsdme/Hdac2/Hspa1a/Hspa1b/Hspb1/Hsph1/Mapk7/Nfe2l2/Parp1/Sfpq/Vnn1/Xbp1",15,"green"
"GO:0008654","phospholipid biosynthetic process",0.0392670157068063,0.0124276837368759,0.0646551724137931,3.15964072937353,4.78411642048789,9.19403213218905e-05,0.00770538139759419,0.0067086577125805,"Acsl5/Agpat4/Etnk2/Fdps/Hmgcs1/Idi1/Ip6k1/Lpcat1/Mvd/Mvk/Pdgfa/Pigu/Ptdss2/Samd8/Selenoi",15,"green"
"GO:1901988","negative regulation of cell cycle phase transition",0.0392670157068063,0.0138204413970431,0.0581395348837209,2.84122732253744,4.30427446976621,0.000293857495051135,0.0158562283973482,0.01380515816693,"Casp2/Cdc5l/Cdk1/Cdk2ap2/Chfr/Cry1/Ctdspl/Fbxo4/Ndc80/Pten/Ptpn11/Rad1/Rhno1/Tpra1/Zfp207",15,"green"
"GO:0034976","response to endoplasmic reticulum stress",0.0392670157068063,0.0143025498178702,0.0561797752808989,2.74545561503618,4.15196147517025,0.000422478977266766,0.0209187384035069,0.0182128110844658,"Ddit3/Derl3/Faf1/Hsp90b1/Hspa1a/Hspa1b/Hspa5/Manf/Nfe2l2/Pdia4/Pdia6/Tmem129/Tmtc4/Ubxn4/Xbp1",15,"green"
"GO:0061077","chaperone-mediated protein folding",0.0366492146596859,0.00358902935504607,0.208955223880597,10.2114558099555,10.9170956516913,6.51937622195501e-11,3.2099778672851e-08,2.79475364883282e-08,"Cct6a/Chordc1/Dnajb1/Fkbp4/Hspa1a/Hspa1b/Hspa5/Hspa8/Hspb1/Hsph1/Pdia4/Ptges3/St13/Tor2a",14,"green"
"GO:0035966","response to topologically incorrect protein",0.0366492146596859,0.00658881508463681,0.113821138211382,5.56233771761801,7.33729793582709,2.27862166444967e-07,4.9863837423707e-05,4.34137390805674e-05,"Bag3/Ddit3/Derl3/Hsp90ab1/Hspa1a/Hspa1b/Hspa5/Manf/Nfe2l2/Pdia6/Tmtc4/Ube2w/Ubxn4/Xbp1",14,"green"
"GO:0033157","regulation of intracellular protein transport",0.0366492146596859,0.00937433040497107,0.08,3.90952879581152,5.58917344234545,1.53628341825236e-05,0.00189106887015502,0.00164645111074546,"Bag3/Cdk1/Derl3/Dnajc27/Gas6/Hsp90ab1/Insig1/Kif20b/Mavs/Nup62/Ptpn11/Septin8/Trim28/Xbp1",14,"green"
"GO:0042180","cellular ketone metabolic process",0.0366492146596859,0.0134990357831583,0.0555555555555556,2.71495055264689,3.96153782749628,0.000726716195970216,0.0292095417951702,0.0254311639792799,"Acsl5/Akt1/Bmp6/Cbr1/Creb1/Dgat2/Fmo2/Hmgcr/Insig1/Mid1ip1/Prmt3/Rest/Srd5a1/Stard4",14,"green"
"GO:0006986","response to unfolded protein",0.0340314136125654,0.00573173344761089,0.121495327102804,5.93736849831189,7.40280539432333,2.86966671129138e-07,5.94927219777723e-05,5.17970866780461e-05,"Bag3/Ddit3/Derl3/Hsp90ab1/Hspa1a/Hspa1b/Hspa5/Manf/Nfe2l2/Pdia6/Tmtc4/Ubxn4/Xbp1",13,"green"
"GO:1900182","positive regulation of protein localization to nucleus",0.0340314136125654,0.00599957145918149,0.116071428571429,5.67230740463725,7.16816222502495,4.90861160878821e-07,9.66751056350839e-05,8.41697716917474e-05,"Akt1/Bag3/Cct6a/Cdk1/Hsp90ab1/Larp7/Mavs/Parp1/Tcf7l2/Trim28/Trim8/Xbp1/Yap1",13,"green"
"GO:0033865","nucleoside bisphosphate metabolic process",0.0340314136125654,0.00610670666380973,0.114035087719298,5.57279323964361,7.07823214445977,6.0341085327205e-07,0.000103340667436461,8.99731148723267e-05,"Acly/Acsl5/Acss2/Dgat2/Elovl6/Fasn/Hmgcr/Hmgcs1/Mvd/Mvk/Papss1/Sult1a1/Vnn1",13,"green"
"GO:0033875","ribonucleoside bisphosphate metabolic process",0.0340314136125654,0.00610670666380973,0.114035087719298,5.57279323964361,7.07823214445977,6.0341085327205e-07,0.000103340667436461,8.99731148723267e-05,"Acly/Acsl5/Acss2/Dgat2/Elovl6/Fasn/Hmgcr/Hmgcs1/Mvd/Mvk/Papss1/Sult1a1/Vnn1",13,"green"
"GO:0034032","purine nucleoside bisphosphate metabolic process",0.0340314136125654,0.00610670666380973,0.114035087719298,5.57279323964361,7.07823214445977,6.0341085327205e-07,0.000103340667436461,8.99731148723267e-05,"Acly/Acsl5/Acss2/Dgat2/Elovl6/Fasn/Hmgcr/Hmgcs1/Mvd/Mvk/Papss1/Sult1a1/Vnn1",13,"green"
"GO:0006720","isoprenoid metabolic process",0.0340314136125654,0.00701735590314977,0.099236641221374,4.84960633068223,6.3906028712919,2.95684734977422e-06,0.000415965061098595,0.00036215822050994,"Acat2/Dgat2/Fdft1/Fdps/Hmgcr/Hmgcs1/Idi1/Lss/Mvd/Mvk/Phyh/Prmt3/Srd5a1",13,"green"
"GO:0009266","response to temperature stimulus",0.0340314136125654,0.0101242768373688,0.0687830687830688,3.36136735089615,4.71590242911323,0.000145141394736479,0.00957254257538213,0.00833429369211929,"Akt1/Bag3/Chordc1/Dnaja1/Dnajb1/Hdac2/Hsp90ab1/Hspa1a/Hspa1b/Hspa8/Hspb1/Rnf34/Scn2b",13,"green"
"GO:0030705","cytoskeleton-dependent intracellular transport",0.0340314136125654,0.0103385472466252,0.0673575129533679,3.29170170631799,4.625451233933,0.000178697908368426,0.0108290932471266,0.00942830421804584,"Copg1/Dynll1/Dynlt2b/F8a1/Hspa8/Hspb1/Ift25/Ift57/Ift81/Pafah1b1/Sfpq/Stau1/Sun1",13,"green"
"GO:0033044","regulation of chromosome organization",0.0340314136125654,0.0113027640882794,0.0616113744075829,3.01089302994963,4.24579701917411,0.000424853788342358,0.0209187384035069,0.0182128110844658,"Cct6a/Cdk1/Chfr/Fbxo4/Hnrnpc/Morc2/Ndc80/Parp1/Sfpq/Smc2/Smc4/Trim28/Zfp207",13,"green"
"GO:0099111","microtubule-based transport",0.0340314136125654,0.0114098992929076,0.0610328638497653,2.98262173389376,4.20612550334025,0.00046473777743514,0.0226000259915681,0.0196766170095346,"Copg1/Dnaaf2/Dynll1/Dynlt2b/Hspa8/Hspb1/Ift25/Ift57/Ift81/Pafah1b1/Sfpq/Stau1/Sun1",13,"green"
"GO:1903320","regulation of protein modification by small protein conjugation or removal",0.0340314136125654,0.0117313049067924,0.0593607305936073,2.90090606995147,4.08983593909871,0.00060396125634548,0.0273448665372971,0.0238076923553971,"Akt1/Chfr/Cry1/Dnaja1/Fbxo4/Hsp90ab1/Hspa1a/Hspa1b/Hspa5/Prmt3/Sae1/Smad7/Ube2d1",13,"green"
"GO:1901873","regulation of post-translational protein modification",0.0340314136125654,0.011999142918363,0.0580357142857143,2.83615370231862,3.99590424495715,0.000745471089956113,0.0296607133670417,0.0258239745994366,"Akt1/Chfr/Cry1/Dnaja1/Fbxo4/Hsp90ab1/Hspa1a/Hspa1b/Hspa5/Prmt3/Sae1/Smad7/Ube2d1",13,"green"
"GO:0009408","response to heat",0.031413612565445,0.00567816584529676,0.113207547169811,5.5323520695446,6.76353550363375,1.77053671756932e-06,0.000268236312711753,0.000233538810762788,"Akt1/Bag3/Chordc1/Dnaja1/Dnajb1/Hdac2/Hsp90ab1/Hspa1a/Hspa1b/Hspa8/Hspb1/Scn2b",12,"green"
"GO:0010970","transport along microtubule",0.031413612565445,0.00916005999571459,0.0701754385964912,3.42941122439607,4.61272993180793,0.000215511371803748,0.0123028883121009,0.0107114576557835,"Copg1/Dynll1/Dynlt2b/Hspa8/Hspb1/Ift25/Ift57/Ift81/Pafah1b1/Sfpq/Stau1/Sun1",12,"green"
"GO:0031396","regulation of protein ubiquitination",0.031413612565445,0.0096957360188558,0.0662983425414365,3.23994099100402,4.37675495142606,0.000363303984684641,0.0188296631009579,0.0163939665111158,"Akt1/Chfr/Cry1/Dnaja1/Fbxo4/Hsp90ab1/Hspa1a/Hspa1b/Hspa5/Prmt3/Smad7/Ube2d1",12,"green"
"GO:0000819","sister chromatid segregation",0.031413612565445,0.0103921148489394,0.0618556701030928,3.02283154315324,4.093451979383,0.000676342487668065,0.0280835381008071,0.0244508136268701,"Cdk1/Chfr/Hspa1a/Hspa1b/Ndc80/Nup62/Prc1/Smc2/Smc4/Tpx2/Uhrf1/Zfp207",12,"green"
"GO:0035967","cellular response to topologically incorrect protein",0.0287958115183246,0.00530319262909792,0.111111111111111,5.42990110529378,6.38744182381549,5.74213408969971e-06,0.000779940213080247,0.000679051646614942,"Bag3/Ddit3/Derl3/Hspa1a/Hspa1b/Hspa5/Nfe2l2/Pdia6/Tmtc4/Ube2w/Xbp1",11,"green"
"GO:0002062","chondrocyte differentiation",0.0287958115183246,0.00691022069852153,0.0852713178294574,4.16713340638825,5.21708181650508,7.01867370933593e-05,0.00628330812297141,0.00547053563277906,"Bmp6/Ccn3/Ihh/Mia3/Mkx/Ptpn11/Rarg/Rflnb/Scx/Serpinh1/Smad7",11,"green"
"GO:0070585","protein localization to mitochondrion",0.0287958115183246,0.00723162631240626,0.0814814814814815,3.98192747721544,5.02574773641726,0.000105877144665356,0.00851122597626201,0.00741026288549368,"Akt1/Bag3/Calm1/Ddit3/Dnaja1/Hspa4/Hsph1/Mavs/Rhou/Sae1/Vps11",11,"green"
"GO:0010565","regulation of cellular ketone metabolic process",0.0287958115183246,0.00889222198414399,0.0662650602409639,3.23831451460291,4.18673433586872,0.000635458620056538,0.0280835381008071,0.0244508136268701,"Acsl5/Akt1/Bmp6/Creb1/Dgat2/Fmo2/Insig1/Mid1ip1/Prmt3/Rest/Stard4",11,"green"
"GO:0008299","isoprenoid biosynthetic process",0.0261780104712042,0.00214270409256482,0.25,12.217277486911,10.2646449492101,5.61560820462456e-09,1.70152928600124e-06,1.4814292737382e-06,"Acat2/Fdft1/Fdps/Hmgcr/Hmgcs1/Idi1/Lss/Mvd/Mvk/Prmt3",10,"green"
"GO:0034620","cellular response to unfolded protein",0.0261780104712042,0.00455324619670024,0.117647058823529,5.749307052664,6.3429514233911,9.14796812506899e-06,0.0011623821433757,0.00101202309512648,"Bag3/Ddit3/Derl3/Hspa1a/Hspa1b/Hspa5/Nfe2l2/Pdia6/Tmtc4/Xbp1",10,"green"
"GO:0019218","regulation of steroid metabolic process",0.0261780104712042,0.00621384186843797,0.0862068965517241,4.21285430583138,5.01688615770306,0.000136144400834366,0.00955210903433746,0.00831650331606244,"Bmp6/Creb1/Cyp51/Dgat2/Dhh/Fdps/Insig1/Mvk/Rest/Stard4",10,"green"
"GO:2001243","negative regulation of intrinsic apoptotic signaling pathway",0.0261780104712042,0.00637454467538033,0.0840336134453782,4.10664789476,4.91377029971512,0.000168222612114847,0.0103535760800059,0.00901429720839095,"Akt1/Dnaja1/Hdac2/Hspa1a/Hspa1b/Hspb1/Hsph1/Mapk7/Nfe2l2/Xbp1",10,"green"
"GO:0072655","establishment of protein localization to mitochondrion",0.0261780104712042,0.00674951789157917,0.0793650793650794,3.87850078949555,4.68579111529216,0.000268513465941828,0.0148968245400684,0.012969857257798,"Akt1/Bag3/Calm1/Ddit3/Dnaja1/Hspa4/Hsph1/Rhou/Sae1/Vps11",10,"green"
"GO:0046822","regulation of nucleocytoplasmic transport",0.0261780104712042,0.00728519391472038,0.0735294117647059,3.593316907915,4.38705912472716,0.000494874396677747,0.0234856656447427,0.0204476954264566,"Bag3/Cdk1/Dnajc27/Gas6/Hsp90ab1/Mavs/Nup62/Ptpn11/Trim28/Xbp1",10,"green"
"GO:0051085","chaperone cofactor-dependent protein refolding",0.0235602094240838,0.00171416327405185,0.28125,13.7444371727749,10.4286690719425,1.05959965643533e-08,2.98125931907054e-06,2.59562081253105e-06,"Dnajb1/Hspa1a/Hspa1b/Hspa5/Hspa8/Hsph1/Ptges3/St13/Tor2a",9,"green"
"GO:0051084","'de novo' post-translational protein folding",0.0235602094240838,0.00203556888793658,0.236842105263158,11.5742628823367,9.43072457323248,5.52474961669464e-08,1.36012429626001e-05,1.18418646389415e-05,"Dnajb1/Hspa1a/Hspa1b/Hspa5/Hspa8/Hsph1/Ptges3/St13/Tor2a",9,"green"
"GO:0006458","'de novo' protein folding",0.0235602094240838,0.00214270409256482,0.225,10.9955497382199,9.14667300106624,8.93825464402792e-08,2.07104617898976e-05,1.8031475932039e-05,"Dnajb1/Hspa1a/Hspa1b/Hspa5/Hspa8/Hsph1/Ptges3/St13/Tor2a",9,"green"
"GO:0050810","regulation of steroid biosynthetic process",0.0235602094240838,0.00476751660595672,0.101123595505618,4.94182010706512,5.38753648071446,8.60068119672516e-05,0.00736480070302183,0.00641213257183766,"Bmp6/Creb1/Cyp51/Dhh/Fdps/Insig1/Mvk/Rest/Stard4",9,"green"
"GO:1990090","cellular response to nerve growth factor stimulus",0.0235602094240838,0.00492821941289908,0.0978260869565217,4.78067379922604,5.25407910880956,0.000111399591828653,0.00864961940948127,0.00753075454258762,"Akt1/Cdc5l/Creb1/Hspa5/Id1/Nfkb1/Parp1/Pten/Rap1a",9,"green"
"GO:0006637","acyl-CoA metabolic process",0.0235602094240838,0.0049817870152132,0.0967741935483871,4.72926870461071,5.21087106323098,0.000121145951342734,0.00887152122249172,0.00772395241722532,"Acly/Acsl5/Acss2/Dgat2/Elovl6/Fasn/Hmgcs1/Mvd/Mvk",9,"green"
